gid,role,role_score,cluster_id,priority_score,evidence
100000000369781100,peripheral,0.4643,7,0.0367,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 5 000 ₸."
100000000375150100,peripheral,0.4643,13,0.2273,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 300 000 ₸."
100000000404740100,peripheral,0.4643,27,0.0978,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 25 000 ₸."
100000000408846100,peripheral,0.7500,28,0.1265,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 40 500 ₸: ниже порога накопления."
100000000413678100,peripheral,0.8271,3,0.3500,"«периферийный» 0,83: признаки ниже порога. Ближайший — транзит 0,17: после поступлений другим счетам ушло 91% полученного (коридор 80%–120%); всего исходящих 172%: баланс в выгрузке неполон."
100000000424935100,peripheral,0.4643,29,0.0674,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 15 000 ₸."
100000000425407100,peripheral,0.7500,3,0.1139,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 20 000 ₸: ниже порога накопления."
100000000437046100,distributor,1.0000,1,0.6790,"Гипотеза «распределитель» 1,00: разных получателей: 42 (порог 10), отправлено 7,6 млн ₸. Альтернатива: консолидатор 0,58."
100000000440392100,peripheral,0.7500,5,0.2776,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 105 705 ₸: ниже порога накопления."
100000000456947100,peripheral,0.0000,74,0.0000,"«периферийный» 0,00: в выгрузке нет переводов счёта, роль не оценивается."
100000000470237100,peripheral,0.4643,29,0.1154,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 32 500 ₸."
100000000481716100,peripheral,0.7500,8,0.0459,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 8 000 ₸: ниже порога накопления."
100000000489417100,transit,0.5930,13,0.4614,"Гипотеза «транзит» 0,59: после поступлений другим счетам ушло 109% полученного (коридор 80%–120%); операций мало: входящих 3, исходящих 1. Альтернатива: консолидатор 0,21."
100000000490383100,peripheral,0.6000,5,0.3448,"«периферийный» 0,60: признаки ниже порога. Ближайший — распределитель 0,40: разных получателей: 8 (порог 10), отправлено 461 375 ₸."
100000000500040100,peripheral,0.4643,1,0.1139,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 20 000 ₸."
100000000507799100,peripheral,0.7243,38,0.1981,"«периферийный» 0,72: признаки ниже порога. Ближайший — транзит 0,28: после поступлений другим счетам ушло 156% полученного (коридор 80%–120%); всего исходящих 156%: баланс в выгрузке неполон."
100000000533217100,peripheral,0.7500,1,0.1458,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 53 587 ₸: ниже порога накопления."
100000000534581100,peripheral,0.5533,3,0.2552,"«периферийный» 0,55: признаки ниже порога. Ближайший — транзит 0,45: после поступлений другим счетам ушло 71% полученного (коридор 80%–120%)."
100000000542087100,peripheral,0.4643,36,0.0470,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 8 507 ₸."
100000000552584100,terminal,0.8477,25,0.6012,"Гипотеза «конечный получатель» 0,85: исходящие — 2% наблюдаемых входящих; плательщиков: 1, получено 2,5 млн ₸; окно после 90% суммы — 15 дн.. Альтернатива: консолидатор 0,07."
100000000555721100,terminal,0.7500,1,0.5451,"Гипотеза «конечный получатель» 0,75: исходящих нет; плательщиков: 2, получено 113 000 ₸; окно после 90% суммы — 27 дн.. Альтернатива: координатор 0,17."
100000000557536100,peripheral,0.4643,36,0.1973,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 153 000 ₸."
100000000560751100,peripheral,0.7500,13,0.0978,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 25 000 ₸: ниже порога накопления."
100000000561160100,peripheral,0.4643,4,0.2486,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 240 000 ₸."
100000000569479100,peripheral,0.4643,3,0.2600,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 320 000 ₸."
100000000572276100,peripheral,0.9286,2,0.1752,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 13 075 ₸."
100000000580561100,peripheral,0.8500,44,0.3214,"«периферийный» 0,85: признаки ниже порога. Ближайший — распределитель 0,15: разных получателей: 3 (порог 10), отправлено 1,5 млн ₸."
100000000581662100,peripheral,0.4643,10,0.0888,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 21 160 ₸."
100000000581682100,peripheral,0.4643,29,0.0367,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 5 000 ₸."
100000000583220100,peripheral,0.9286,69,0.3280,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 5 000 ₸."
100000000594783100,peripheral,0.3571,25,0.3475,"«периферийный» 0,36: признаки ниже порога. Ближайший — конечный получатель 0,29: исходящие — 6% наблюдаемых входящих; плательщиков: 1, получено 2,6 млн ₸; окно после 90% суммы — 4 дн. (нужно 7)."
100000000596954100,peripheral,0.7495,4,0.2526,"«периферийный» 0,75: признаки ниже порога. Ближайший — транзит 0,25: после поступлений другим счетам ушло 40% полученного (коридор 80%–120%)."
100000000600707100,peripheral,0.4643,37,0.1996,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 89 000 ₸."
100000000607731100,peripheral,0.8333,30,0.3043,"«периферийный» 0,83: признаки ниже порога. Ближайший — координатор 0,17: связей с исходными клиентами: 1 (порог 3); от них 1, к ним 0."
100000000607941100,peripheral,0.6250,5,0.2560,"«периферийный» 0,62: признаки ниже порога. Ближайший — транзит 0,38: после поступлений другим счетам ушло 60% полученного (коридор 80%–120%); всего исходящих 140%: баланс в выгрузке неполон."
100000000608031100,peripheral,0.4643,16,0.1398,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 30 000 ₸."
100000000611474100,peripheral,0.4107,24,0.1147,"«периферийный» 0,41: признаки ниже порога. Ближайший — конечный получатель 0,18: исходящих нет; плательщиков: 1, получено 32 000 ₸; окно после 90% суммы — 5 дн. (нужно 7)."
100000000625169100,peripheral,0.4643,2,0.0824,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 10 000 ₸."
100000000627521100,peripheral,0.4643,39,0.0428,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 6 500 ₸."
100000000629812100,peripheral,0.3929,56,0.1291,"«периферийный» 0,39: признаки ниже порога. Ближайший — конечный получатель 0,21: исходящих нет; плательщиков: 2, получено 22 000 ₸; окно после 90% суммы — 3 дн. (нужно 7)."
100000000634341100,peripheral,0.4643,1,0.0948,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 24 000 ₸."
100000000640800100,peripheral,0.8000,3,0.3126,"«периферийный» 0,80: признаки ниже порога. Ближайший — распределитель 0,20: разных получателей: 4 (порог 10), отправлено 518 135 ₸."
100000000646541100,peripheral,0.3929,1,0.1799,"«периферийный» 0,39 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,21: разных плательщиков: 3 (порог 7), получено 25 300 ₸."
100000000655469100,peripheral,0.4643,23,0.1139,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 20 000 ₸."
100000000656682100,transit,0.5610,1,0.4450,"Гипотеза «транзит» 0,56: после поступлений другим счетам ушло 92% полученного (коридор 80%–120%); всего исходящих 113%; операций мало: входящих 1, исходящих 3. Альтернатива: распределитель 0,10."
100000000661131100,peripheral,0.7500,2,0.0705,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 15 600 ₸: ниже порога накопления."
100000000661912100,transit,0.7604,1,0.6461,"Гипотеза «транзит» 0,76: после поступлений другим счетам ушло 110% полученного (коридор 80%–120%). Альтернатива: консолидатор 0,36."
100000000667713100,peripheral,0.6523,5,0.4344,"«периферийный» 0,65: признаки ниже порога. Ближайший — транзит 0,35: после поступлений другим счетам ушло 56% полученного (коридор 80%–120%); всего исходящих 66%."
100000000673868100,terminal,0.5254,31,0.4934,"Гипотеза «конечный получатель» 0,53: исходящие — 19% наблюдаемых входящих; плательщиков: 1, получено 2,0 млн ₸; окно после 90% суммы — 18 дн.. Альтернатива: распределитель 0,25."
100000000673915100,peripheral,0.4643,36,0.0869,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 20 200 ₸."
100000000703894100,peripheral,0.8333,30,0.3341,"«периферийный» 0,83: признаки ниже порога. Ближайший — координатор 0,17: связей с исходными клиентами: 1 (порог 3); от них 1, к ним 0."
100000000703902100,peripheral,0.7500,2,0.1967,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 25 499 ₸: ниже порога накопления."
100000000704700100,peripheral,0.4643,26,0.0824,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 10 000 ₸."
100000000706545100,terminal,0.6421,5,0.6065,"Гипотеза «конечный получатель» 0,64: исходящие — 7% наблюдаемых входящих; плательщиков: 3, получено 1,1 млн ₸; окно после 90% суммы — 14 дн.. Альтернатива: консолидатор 0,21."
100000000718427100,peripheral,0.7500,2,0.0716,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 6 000 ₸: ниже порога накопления."
100000000723383100,peripheral,0.9000,23,0.2147,"«периферийный» 0,90: признаки ниже порога. Ближайший — распределитель 0,10: разных получателей: 2 (порог 10), отправлено 75 000 ₸."
100000000724540100,peripheral,0.9286,21,0.2646,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 50 000 ₸."
100000000733373100,peripheral,0.7500,5,0.0865,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 10 710 ₸: ниже порога накопления."
100000000733451100,peripheral,0.9286,13,0.2749,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 70 000 ₸."
100000000733940100,peripheral,0.4643,32,0.2883,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 752 000 ₸."
100000000737152100,peripheral,0.4643,1,0.1186,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 35 000 ₸."
100000000749118100,peripheral,0.7483,1,0.1427,"«периферийный» 0,75: признаки ниже порога. Ближайший — транзит 0,25: после поступлений другим счетам ушло 160% полученного (коридор 80%–120%); всего исходящих 160%: баланс в выгрузке неполон."
100000000764836100,peripheral,0.7483,3,0.3085,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящие — 20% наблюдаемых входящих; плательщиков: 1, получено 251 716 ₸: ниже порога накопления."
100000000765628100,peripheral,0.7500,5,0.0367,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 5 000 ₸: ниже порога накопления."
100000000769919100,peripheral,0.7500,62,0.2503,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 250 000 ₸: ниже порога накопления."
100000000782285100,peripheral,0.7500,33,0.0725,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 6 151 ₸: ниже порога накопления."
100000000783406100,peripheral,0.7500,35,0.0422,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 6 066 ₸: ниже порога накопления."
100000000785800100,transit,0.6667,57,0.4588,"Гипотеза «транзит» 0,67: после поступлений другим счетам ушло 100% полученного (коридор 80%–120%); операций мало: входящих 1, исходящих 1. Альтернатива: координатор 0,17."
100000000790311100,peripheral,0.4286,15,0.1332,"«периферийный» 0,43: признаки ниже порога. Ближайший — конечный получатель 0,14: исходящих нет; плательщиков: 1, получено 46 300 ₸; окно после 90% суммы — 4 дн. (нужно 7)."
100000000791285100,peripheral,0.8500,28,0.3532,"«периферийный» 0,85: признаки ниже порога. Ближайший — распределитель 0,15: разных получателей: 3 (порог 10), отправлено 650 000 ₸."
100000000795033100,peripheral,0.7500,1,0.0794,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 18 200 ₸: ниже порога накопления."
100000000795129100,peripheral,0.4643,15,0.2910,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 332 000 ₸."
100000000795374100,peripheral,0.7500,3,0.1698,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 50 000 ₸: ниже порога накопления."
100000000802149100,peripheral,0.7500,1,0.1803,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 104 128 ₸: ниже порога накопления."
100000000803368100,peripheral,0.4643,14,0.1912,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 139 503 ₸."
100000000806727100,peripheral,0.7500,3,0.1791,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящие — 11% наблюдаемых входящих; плательщиков: 1, получено 45 000 ₸: ниже порога накопления."
100000000810551100,peripheral,0.7500,4,0.3773,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящие — 7% наблюдаемых входящих; плательщиков: 1, получено 100 000 ₸: ниже порога накопления."
100000000817146100,peripheral,0.7500,5,0.2851,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 70 020 ₸: ниже порога накопления."
100000000821507100,peripheral,0.6000,31,0.2991,"«периферийный» 0,60: признаки ниже порога. Ближайший — конечный получатель 0,40: исходящих нет; плательщиков: 1, получено 400 000 ₸: ниже порога накопления."
100000000831684100,peripheral,0.9286,17,0.1846,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 15 000 ₸."
100000000838385100,peripheral,0.9000,29,0.2937,"«периферийный» 0,90: признаки ниже порога. Ближайший — распределитель 0,10: разных получателей: 2 (порог 10), отправлено 177 500 ₸."
100000000850297100,peripheral,0.9286,8,0.1193,"«периферийный» 0,93: исходящие = 100% входящих, но это встречные или более ранние переводы — транзит датами не подтверждён."
100000000860514100,peripheral,0.9286,27,0.1921,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 12 000 ₸."
100000000861294100,peripheral,0.4464,9,0.2253,"«периферийный» 0,45: признаки ниже порога. Ближайший — конечный получатель 0,11: исходящих нет; плательщиков: 1, получено 150 000 ₸; окно после 90% суммы — 3 дн. (нужно 7)."
100000000870121100,peripheral,0.7500,13,0.0889,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 12 000 ₸: ниже порога накопления."
100000000878006100,peripheral,0.7500,7,0.1346,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 47 003 ₸: ниже порога накопления."
100000000896111100,peripheral,0.7129,25,0.2255,"«периферийный» 0,71: признаки ниже порога. Ближайший — конечный получатель 0,29: исходящих нет; плательщиков: 1, получено 287 100 ₸: ниже порога накопления."
100000000907277100,peripheral,0.7500,2,0.1734,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 17 534 ₸: ниже порога накопления."
100000000910216100,peripheral,0.5422,1,0.2566,"«периферийный» 0,54: признаки ниже порога. Ближайший — транзит 0,46: после поступлений другим счетам ушло 73% полученного (коридор 80%–120%)."
100000000912487100,peripheral,0.7500,3,0.1124,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 10 000 ₸: ниже порога накопления."
100000000913911100,peripheral,0.5530,4,0.3462,"«периферийный» 0,55: признаки ниже порога. Ближайший — транзит 0,45: после поступлений другим счетам ушло 128% полученного (коридор 80%–120%); всего исходящих 128%: баланс в выгрузке неполон."
100000000917179100,peripheral,0.4643,14,0.2033,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 94 465 ₸."
100000000922570100,peripheral,0.8333,17,0.3116,"«периферийный» 0,83: исходящие = 106% входящих, но это встречные или более ранние переводы — транзит датами не подтверждён."
100000000926078100,peripheral,0.4643,3,0.2503,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 250 000 ₸."
100000000926766100,peripheral,0.9286,27,0.0962,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 18 750 ₸."
100000000933075100,peripheral,0.7656,3,0.2136,"«периферийный» 0,77: признаки ниже порога. Ближайший — транзит 0,23: после поступлений другим счетам ушло 38% полученного (коридор 80%–120%); всего исходящих 138%: баланс в выгрузке неполон."
100000000941942100,peripheral,0.7500,4,0.2858,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 130 000 ₸: ниже порога накопления."
100000000942301100,peripheral,0.7500,1,0.1495,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 57 580 ₸: ниже порога накопления."
100000000943371100,peripheral,0.7500,13,0.0995,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 15 500 ₸: ниже порога накопления."
100000000945428100,peripheral,0.7500,1,0.2666,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 89 629 ₸: ниже порога накопления."
100000000954884100,peripheral,0.4643,35,0.1171,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 34 000 ₸."
100000000955444100,peripheral,0.7500,44,0.0736,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 6 910 ₸: ниже порога накопления."
100000000955529100,peripheral,0.9286,4,0.2106,"«периферийный» 0,93: признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 27 000 ₸."
100000000957746100,peripheral,0.4643,16,0.0394,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 5 300 ₸."
100000000961900100,terminal,0.6786,1,0.4598,"Гипотеза «конечный получатель» 0,68: исходящих нет; плательщиков: 2, получено 36 000 ₸; окно после 90% суммы — 17 дн.. Альтернатива: координатор 0,17."
100000000967918100,peripheral,0.4643,1,0.1189,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 21 200 ₸."
100000000968253100,peripheral,0.7500,2,0.1640,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 15 000 ₸: ниже порога накопления."
100000000971908100,peripheral,0.4286,9,0.1996,"«периферийный» 0,43: признаки ниже порога. Ближайший — конечный получатель 0,14: исходящих нет; плательщиков: 1, получено 89 000 ₸; окно после 90% суммы — 4 дн. (нужно 7)."
100000000976943100,transit,0.5000,12,0.3871,"Гипотеза «транзит» 0,50: после поступлений другим счетам ушло 120% полученного (коридор 80%–120%); операций мало: входящих 1, исходящих 3. Альтернатива: консолидатор 0,07."
100000000978041100,peripheral,0.7500,2,0.2266,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 44 445 ₸: ниже порога накопления."
100000000979567100,peripheral,0.7500,2,0.0524,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 10 000 ₸: ниже порога накопления."
100000000979923100,peripheral,0.7500,12,0.2725,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 97 900 ₸: ниже порога накопления."
100000000981693100,peripheral,0.4643,1,0.0736,"«периферийный» 0,46 (снижено: исходящие не собирались): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 16 500 ₸."
100000000993112100,peripheral,0.7500,4,0.2221,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 141 000 ₸: ниже порога накопления."
100000000998559100,peripheral,0.4107,4,0.3344,"«периферийный» 0,41: признаки ниже порога. Ближайший — конечный получатель 0,18: исходящих нет; плательщиков: 1, получено 100 000 ₸; окно после 90% суммы — 5 дн. (нужно 7)."
100000001009583100,peripheral,0.4643,7,0.2680,"«периферийный» 0,46 (снижено: короткое окно наблюдения): признаки ниже порога. Ближайший — консолидатор 0,07: разных плательщиков: 1 (порог 7), получено 393 740 ₸."
100000001046057100,peripheral,0.7500,6,0.1657,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 83 420 ₸: ниже порога накопления."
100000001046626100,peripheral,0.7500,7,0.2253,"«периферийный» 0,75: признаки ниже порога. Ближайший — конечный получатель 0,25: исходящих нет; плательщиков: 1, получено 150 000 ₸: ниже порога накопления."
