cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
13,50,3,4135421,100000008733194100;100000008346837100;100000004004621100;100000005074393100;100000000489417100,"Группа: 50 счетов, исходных клиентов — 3; внутренний оборот 4,1 млн ₸. Роли-гипотезы: конечный получатель — 4, координатор — 1, распределитель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
14,44,0,10215968.84,100000005933757100;100000001937767100;100000002605308100;100000004159526100;100000005958064100,"Группа: 44 счёта, исходных клиентов — 0; внутренний оборот 10,2 млн ₸. Звезда вокруг 100000005933757100 (распределитель): связей 25 из 43 возможных. Роли-гипотезы: распределитель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
15,41,3,4888834.28,100000004156082100;100000005339662100;100000008418835100;100000005481280100;100000008188026100,"Группа: 41 счёт, исходных клиентов — 3; внутренний оборот 4,9 млн ₸. Звезда вокруг 100000004156082100 (распределитель): связей 22 из 40 возможных. Роли-гипотезы: распределитель — 1, конечный получатель — 1, транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
16,41,0,5151924.19,100000008221543100;100000003242289100;100000003964910100;100000008413748100;100000006225798100,"Группа: 41 счёт, исходных клиентов — 0; внутренний оборот 5,2 млн ₸. Роли-гипотезы: конечный получатель — 7, распределитель — 2. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
17,37,1,2008598,100000003265158100;100000008680731100;100000004692798100;100000002973903100;100000004662806100,"Группа: 37 счетов, исходных клиентов — 1; внутренний оборот 2,0 млн ₸. Звезда вокруг 100000008680731100 (распределитель): связей 22 из 36 возможных. Роли-гипотезы: конечный получатель — 2, распределитель — 1, транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
18,30,1,4579928.59,100000006972210100;100000002838861100;100000001162560100;100000001074553100;100000005498992100,"Группа: 30 счетов, исходных клиентов — 1; внутренний оборот 4,6 млн ₸. Роли-гипотезы: конечный получатель — 3, распределитель — 2, координатор — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
19,30,1,6513430,100000003854444100;100000001690558100;100000002799941100;100000006274203100;100000005661829100,"Группа: 30 счетов, исходных клиентов — 1; внутренний оборот 6,5 млн ₸. Роли-гипотезы: конечный получатель — 3, распределитель — 1, транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
20,26,14,2289450,100000005382566100;100000004403675100;100000003823811100;100000008516839100;100000005523088100,"Группа: 26 счетов, исходных клиентов — 14; внутренний оборот 2,3 млн ₸. Роли-гипотезы: координатор — 3, конечный получатель — 3. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
21,25,0,5089597,100000006977207100;100000002459832100;100000005527892100;100000002936322100;100000002531406100,"Группа: 25 счетов, исходных клиентов — 0; внутренний оборот 5,1 млн ₸. Звезда вокруг 100000006977207100 (распределитель): связей 14 из 24 возможных. Роли-гипотезы: распределитель — 1, конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
22,25,0,7556605,100000008743913100;100000008710843100;100000001714173100;100000008758168100;100000001887715100,"Группа: 25 счетов, исходных клиентов — 0; внутренний оборот 7,6 млн ₸. Роли-гипотезы: распределитель — 2, конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
23,20,0,617900,100000003154105100;100000001427082100;100000002185328100;100000000723383100;100000006308406100,"Группа: 20 счетов, исходных клиентов — 0; внутренний оборот 617 900 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
24,18,0,3422800,100000003701161100;100000008137435100;100000002267998100;100000003718221100;100000003104347100,"Группа: 18 счетов, исходных клиентов — 0; внутренний оборот 3,4 млн ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
25,17,1,21586840,100000000552584100;100000004892144100;100000005820746100;100000004399686100;100000004603109100,"Группа: 17 счетов, исходных клиентов — 1; внутренний оборот 21,6 млн ₸. Роли-гипотезы: конечный получатель — 5. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
26,17,1,2977887,100000004160650100;100000002731501100;100000003616818100;100000004005964100;100000004144536100,"Группа: 17 счетов, исходных клиентов — 1; внутренний оборот 3,0 млн ₸. Звезда вокруг 100000004160650100 (распределитель): связей 10 из 16 возможных. Роли-гипотезы: распределитель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
27,15,0,850450,100000002472632100;100000001526235100;100000001788284100;100000005505655100;100000000860514100,"Группа: 15 счетов, исходных клиентов — 0; внутренний оборот 850 450 ₸. Звезда вокруг 100000001526235100 (периферийный): связей 8 из 14 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
28,15,0,3626010,100000006704530100;100000008461532100;100000000791285100;100000003122817100;100000003470579100,"Группа: 15 счетов, исходных клиентов — 0; внутренний оборот 3,6 млн ₸. Звезда вокруг 100000008461532100 (периферийный): связей 8 из 14 возможных. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
29,14,0,1605604,100000007382543100;100000003001661100;100000008213966100;100000000838385100;100000004407753100,"Группа: 14 счетов, исходных клиентов — 0; внутренний оборот 1,6 млн ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
30,13,1,1392916,100000003164661100;100000001380054100;100000000703894100;100000000607731100;100000006232815100,"Группа: 13 счетов, исходных клиентов — 1; внутренний оборот 1,4 млн ₸. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
31,13,0,6748650,100000000673868100;100000007442518100;100000008258083100;100000000821507100;100000002911170100,"Группа: 13 счетов, исходных клиентов — 0; внутренний оборот 6,7 млн ₸. Звезда вокруг 100000007442518100 (периферийный): связей 9 из 12 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
32,11,0,3784703,100000002975437100;100000003004487100;100000002175422100;100000001317336100;100000003557488100,"Группа: 11 счетов, исходных клиентов — 0; внутренний оборот 3,8 млн ₸. Звезда вокруг 100000002175422100 (периферийный): связей 6 из 10 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
33,10,0,1929434.85,100000007639767100;100000002741024100;100000007629096100;100000001439416100;100000007511780100,"Группа: 10 счетов, исходных клиентов — 0; внутренний оборот 1,9 млн ₸. Звезда вокруг 100000002741024100 (периферийный): связей 6 из 9 возможных. Роли-гипотезы: распределитель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
34,10,0,1727065,100000004336312100;100000004076740100;100000004017410100;100000005519998100;100000005767403100,"Группа: 10 счетов, исходных клиентов — 0; внутренний оборот 1,7 млн ₸. Звезда вокруг 100000004017410100 (периферийный): связей 5 из 9 возможных. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
35,9,0,1406982,100000002217161100;100000001445848100;100000007647294100;100000008254576100;100000002242066100,"Группа: 9 счетов, исходных клиентов — 0; внутренний оборот 1,4 млн ₸. Звезда вокруг 100000002217161100 (периферийный): связей 7 из 8 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
36,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Группа: 8 счетов, исходных клиентов — 0; внутренний оборот 2,5 млн ₸. Звезда вокруг 100000004906181100 (периферийный): связей 7 из 7 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
37,8,0,389000,100000005507142100;100000002612809100;100000001825934100;100000005264874100;100000000600707100,"Группа: 8 счетов, исходных клиентов — 0; внутренний оборот 389 000 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
38,7,0,143000,100000004508696100;100000005911352100;100000000507799100;100000002217806100;100000004549591100,"Группа: 7 счетов, исходных клиентов — 0; внутренний оборот 143 000 ₸. Звезда вокруг 100000005911352100 (периферийный): связей 4 из 6 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
39,7,0,3077000,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,"Группа: 7 счетов, исходных клиентов — 0; внутренний оборот 3,1 млн ₸. Звезда вокруг 100000002241986100 (периферийный): связей 6 из 6 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
40,7,3,4442461,100000003404627100;100000001732159100;100000008637537100;100000008314203100;100000008232832100,"Группа: 7 счетов, исходных клиентов — 3; внутренний оборот 4,4 млн ₸. Звезда вокруг 100000001732159100 (периферийный): связей 4 из 6 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
41,7,0,1765600,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,"Группа: 7 счетов, исходных клиентов — 0; внутренний оборот 1,8 млн ₸. Звезда вокруг 100000007392365100 (периферийный): связей 6 из 6 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
42,7,0,1268308,100000008011159100;100000006169033100;100000006232642100;100000003664994100;100000003888527100,"Группа: 7 счетов, исходных клиентов — 0; внутренний оборот 1,3 млн ₸. Звезда вокруг 100000008011159100 (периферийный): связей 4 из 6 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
43,6,1,1615030,100000005456919100;100000008193577100;100000008736940100;100000008751429100;100000008659445100,"Группа: 6 счетов, исходных клиентов — 1; внутренний оборот 1,6 млн ₸. Звезда вокруг 100000008193577100 (периферийный): связей 5 из 5 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
44,6,1,1527967,100000007939160100;100000005183943100;100000000580561100;100000003888271100;100000000955444100,"Группа: 6 счетов, исходных клиентов — 1; внутренний оборот 1,5 млн ₸. Звезда вокруг 100000000580561100 (периферийный): связей 3 из 5 возможных. Роли-гипотезы: конечный получатель — 2. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
45,6,0,2540000,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,"Группа: 6 счетов, исходных клиентов — 0; внутренний оборот 2,5 млн ₸. Звезда вокруг 100000004717647100 (периферийный): связей 5 из 5 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
46,6,1,275885,100000005895525100;100000005485830100;100000002462183100;100000005056870100;100000007175718100,"Группа: 6 счетов, исходных клиентов — 1; внутренний оборот 275 885 ₸. Звезда вокруг 100000005485830100 (периферийный): связей 5 из 5 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
47,6,0,2534500,100000003747133100;100000004722765100;100000005075949100;100000006527156100;100000002578653100,"Группа: 6 счетов, исходных клиентов — 0; внутренний оборот 2,5 млн ₸. Звезда вокруг 100000004722765100 (периферийный): связей 4 из 5 возможных. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
48,6,0,720900,100000007472293100;100000006638021100;100000008761219100;100000008333492100;100000002794374100,"Группа: 6 счетов, исходных клиентов — 0; внутренний оборот 720 900 ₸. Звезда вокруг 100000007472293100 (периферийный): связей 3 из 5 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
49,6,1,383300,100000004094958100;100000005546031100;100000005363908100;100000004331458100;100000005547096100,"Группа: 6 счетов, исходных клиентов — 1; внутренний оборот 383 300 ₸. Звезда вокруг 100000005546031100 (конечный получатель): связей 3 из 5 возможных. Роли-гипотезы: конечный получатель — 2, транзит — 2. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
50,5,0,1189154,100000000291906100;100000004670388100;100000000291908100;100000004722630100;100000004691350100,"Группа: 5 счетов, исходных клиентов — 0; внутренний оборот 1,2 млн ₸. Звезда вокруг 100000000291906100 (периферийный): связей 2 из 4 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
51,5,0,172000,100000005031696100;100000004659919100;100000001223977100;100000002700161100;100000008461217100,"Группа: 5 счетов, исходных клиентов — 0; внутренний оборот 172 000 ₸. Звезда вокруг 100000001223977100 (периферийный): связей 2 из 4 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
52,5,0,338950,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,"Группа: 5 счетов, исходных клиентов — 0; внутренний оборот 338 950 ₸. Звезда вокруг 100000004715209100 (периферийный): связей 4 из 4 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
53,5,1,2809200,100000004135268100;100000004979498100;100000007507343100;100000008571433100;100000002738256100,"Группа: 5 счетов, исходных клиентов — 1; внутренний оборот 2,8 млн ₸. Звезда вокруг 100000004135268100 (периферийный): связей 3 из 4 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
54,5,2,108007,100000006562026100;100000006249740100;100000007347733100;100000008129393100;100000006831291100,"Группа: 5 счетов, исходных клиентов — 2; внутренний оборот 108 007 ₸. Звезда вокруг 100000006249740100 (периферийный): связей 3 из 4 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
55,4,0,460000,100000006069103100;100000000201868100;100000003192220100;100000006787636100,"Группа: 4 счёта, исходных клиентов — 0; внутренний оборот 460 000 ₸. Звезда вокруг 100000006069103100 (периферийный): связей 3 из 3 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
56,4,0,518000,100000003163886100;100000002205022100;100000000629812100;100000001380107100,"Группа: 4 счёта, исходных клиентов — 0; внутренний оборот 518 000 ₸. Звезда вокруг 100000002205022100 (периферийный): связей 3 из 3 возможных. Роли-гипотезы: конечный получатель — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
57,4,1,1404980,100000000785800100;100000001872484100;100000008601794100;100000002459163100,"Группа: 4 счёта, исходных клиентов — 1; внутренний оборот 1,4 млн ₸. Звезда вокруг 100000001872484100 (периферийный): связей 3 из 3 возможных. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
58,4,0,1595700,100000001052945100;100000001131403100;100000004616845100;100000005146665100,"Группа: 4 счёта, исходных клиентов — 0; внутренний оборот 1,6 млн ₸. Звезда вокруг 100000001052945100 (периферийный): связей 3 из 3 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
59,4,0,832800,100000008625905100;100000003159641100;100000001065234100;100000002194320100,"Группа: 4 счёта, исходных клиентов — 0; внутренний оборот 832 800 ₸. Звезда вокруг 100000008625905100 (периферийный): связей 3 из 3 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
60,4,1,79050,100000003148220100;100000006888238100;100000004971871100;100000001852140100,"Группа: 4 счёта, исходных клиентов — 1; внутренний оборот 79 050 ₸. Звезда вокруг 100000003148220100 (периферийный): связей 2 из 3 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
61,4,0,332709,100000002513028100;100000004610802100;100000002516862100;100000004780083100,"Группа: 4 счёта, исходных клиентов — 0; внутренний оборот 332 709 ₸. Звезда вокруг 100000002513028100 (периферийный): связей 3 из 3 возможных. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
62,3,1,450000,100000002371751100;100000000769919100;100000007018630100,"Группа: 3 счёта, исходных клиентов — 1; внутренний оборот 450 000 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
63,3,0,120000,100000003221510100;100000001733216100;100000002505277100,"Группа: 3 счёта, исходных клиентов — 0; внутренний оборот 120 000 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
64,3,0,553830,100000003321895100;100000003692843100;100000002371892100,"Группа: 3 счёта, исходных клиентов — 0; внутренний оборот 553 830 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
65,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"Группа: 3 счёта, исходных клиентов — 1; внутренний оборот 390 168 ₸. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
66,3,0,1557988,100000008258458100;100000004035925100;100000008619159100,"Группа: 3 счёта, исходных клиентов — 0; внутренний оборот 1,6 млн ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
67,3,1,450816,100000005034574100;100000007283257100;100000004388983100,"Группа: 3 счёта, исходных клиентов — 1; внутренний оборот 450 816 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
68,3,0,627870,100000008628231100;100000004666651100;100000005664632100,"Группа: 3 счёта, исходных клиентов — 0; внутренний оборот 627 870 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
69,2,0,761255,100000000583220100;100000004586598100,"Группа: 2 счёта, исходных клиентов — 0; внутренний оборот 761 255 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
70,2,1,30000,100000003980083100;100000003200071100,"Группа: 2 счёта, исходных клиентов — 1; внутренний оборот 30 000 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
71,2,1,81465,100000003865939100;100000005392290100,"Группа: 2 счёта, исходных клиентов — 1; внутренний оборот 81 465 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
72,2,0,584900,100000008430691100;100000007330432100,"Группа: 2 счёта, исходных клиентов — 0; внутренний оборот 584 900 ₸. Выраженных ролей нет. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
73,2,0,857500,100000008324800100;100000007390016100,"Группа: 2 счёта, исходных клиентов — 0; внутренний оборот 857 500 ₸. Роли-гипотезы: транзит — 1. Это наблюдаемая структура переводов, а не вывод о связи владельцев."
74,1,1,0,100000000456947100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
75,1,1,0,100000003265658100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
76,1,1,0,100000003349739100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
77,1,1,0,100000003770083100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
78,1,1,0,100000004021459100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
79,1,1,0,100000004174835100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
80,1,1,0,100000005017150100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
81,1,1,0,100000005087431100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
82,1,1,0,100000005235389100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
83,1,1,0,100000005480435100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
84,1,1,0,100000005495722100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
85,1,1,0,100000005550592100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
86,1,1,0,100000005560900100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
87,1,1,0,100000005568407100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
88,1,1,0,100000008117324100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
89,1,1,0,100000008205000100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
90,1,1,0,100000008513251100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
91,1,1,0,100000008669037100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
92,1,1,0,100000008701222100,"Отдельный счёт без переводов в выгрузке: структура не наблюдается, нужны данные вне выборки."
